date,product_id,product_name,category,quantity,unit_price,total_price,profit,customer_id,payment_method
2024-04-18,7,Product G,Food,1,18,18,8,43,Cash
2024-04-18,5,Product E,Home,1,90,90,40,17,Digital Wallet
2024-04-19,4,Product D,Clothing,2,45,90,40,3,Credit Card
2024-04-19,3,Product C,Clothing,2,60,120,60,23,Cash
2024-04-19,3,Product C,Clothing,5,60,300,150,25,Cash
2024-04-19,6,Product F,Home,3,120,360,150,49,Digital Wallet
2024-04-19,2,Product B,Electronics,5,150,750,350,3,Digital Wallet
2024-04-19,7,Product G,Food,5,18,90,40,15,Cash
2024-04-19,6,Product F,Home,1,120,120,50,3,Credit Card
2024-04-20,1,Product A,Electronics,4,200,800,320,38,Digital Wallet
2024-04-20,3,Product C,Clothing,1,60,60,30,18,Digital Wallet
2024-04-20,4,Product D,Clothing,3,45,135,60,35,Cash
2024-04-20,2,Product B,Electronics,2,150,300,140,36,Credit Card
2024-04-20,3,Product C,Clothing,5,60,300,150,13,Credit Card
2024-04-21,1,Product A,Electronics,3,200,600,240,39,Credit Card
2024-04-21,3,Product C,Clothing,1,60,60,30,4,Cash
2024-04-21,3,Product C,Clothing,5,60,300,150,11,Digital Wallet
2024-04-21,6,Product F,Home,2,120,240,100,1,Digital Wallet
2024-04-21,7,Product G,Food,3,18,54,24,39,Digital Wallet
2024-04-21,4,Product D,Clothing,5,45,225,100,49,Cash
2024-04-21,8,Product H,Food,2,10,20,10,4,Digital Wallet
2024-04-21,3,Product C,Clothing,4,60,240,120,32,Credit Card
2024-04-21,8,Product H,Food,1,10,10,5,14,Credit Card
2024-04-21,1,Product A,Electronics,5,200,1000,400,39,Credit Card
2024-04-21,2,Product B,Electronics,4,150,600,280,29,Digital Wallet
2024-04-21,1,Product A,Electronics,3,200,600,240,48,Cash
2024-04-21,4,Product D,Clothing,3,45,135,60,41,Cash
2024-04-21,6,Product F,Home,1,120,120,50,5,Credit Card
2024-04-21,1,Product A,Electronics,4,200,800,320,19,Credit Card
2024-04-21,2,Product B,Electronics,5,150,750,350,35,Digital Wallet
2024-04-21,2,Product B,Electronics,3,150,450,210,50,Digital Wallet
2024-04-21,2,Product B,Electronics,5,150,750,350,39,Digital Wallet
2024-04-22,4,Product D,Clothing,3,45,135,60,19,Cash
2024-04-22,8,Product H,Food,5,10,50,25,43,Digital Wallet
2024-04-22,6,Product F,Home,5,120,600,250,38,Cash
2024-04-22,8,Product H,Food,1,10,10,5,38,Digital Wallet
2024-04-22,5,Product E,Home,1,90,90,40,33,Credit Card
2024-04-23,3,Product C,Clothing,3,60,180,90,37,Credit Card
2024-04-23,1,Product A,Electronics,4,200,800,320,38,Credit Card
2024-04-23,2,Product B,Electronics,5,150,750,350,48,Digital Wallet
2024-04-23,2,Product B,Electronics,5,150,750,350,26,Digital Wallet
2024-04-23,8,Product H,Food,1,10,10,5,20,Cash
2024-04-23,5,Product E,Home,2,90,180,80,30,Credit Card
2024-04-23,5,Product E,Home,5,90,450,200,36,Credit Card
2024-04-23,6,Product F,Home,2,120,240,100,40,Digital Wallet
2024-04-23,1,Product A,Electronics,5,200,1000,400,46,Credit Card
2024-04-23,6,Product F,Home,5,120,600,250,45,Cash
2024-04-23,8,Product H,Food,2,10,20,10,16,Credit Card
2024-04-23,6,Product F,Home,2,120,240,100,38,Digital Wallet
2024-04-23,1,Product A,Electronics,5,200,1000,400,14,Cash
2024-04-23,5,Product E,Home,5,90,450,200,49,Digital Wallet
2024-04-23,5,Product E,Home,2,90,180,80,2,Cash
2024-04-23,6,Product F,Home,1,120,120,50,4,Digital Wallet
2024-04-23,1,Product A,Electronics,3,200,600,240,1,Digital Wallet
2024-04-23,3,Product C,Clothing,1,60,60,30,26,Cash
2024-04-23,8,Product H,Food,4,10,40,20,43,Cash
2024-04-24,5,Product E,Home,1,90,90,40,29,Digital Wallet
2024-04-24,3,Product C,Clothing,2,60,120,60,29,Digital Wallet
2024-04-24,4,Product D,Clothing,1,45,45,20,28,Cash
2024-04-24,1,Product A,Electronics,5,200,1000,400,20,Credit Card
2024-04-24,6,Product F,Home,1,120,120,50,43,Credit Card
2024-04-24,2,Product B,Electronics,1,150,150,70,38,Credit Card
2024-04-24,6,Product F,Home,1,120,120,50,38,Cash
2024-04-24,3,Product C,Clothing,3,60,180,90,12,Cash
2024-04-24,6,Product F,Home,1,120,120,50,9,Cash
2024-04-24,6,Product F,Home,4,120,480,200,21,Credit Card
2024-04-24,8,Product H,Food,5,10,50,25,49,Digital Wallet
2024-04-24,8,Product H,Food,3,10,30,15,24,Digital Wallet
2024-04-24,4,Product D,Clothing,4,45,180,80,28,Cash
2024-04-24,8,Product H,Food,5,10,50,25,5,Digital Wallet
2024-04-24,5,Product E,Home,4,90,360,160,33,Digital Wallet
2024-04-24,3,Product C,Clothing,2,60,120,60,5,Cash
2024-04-24,3,Product C,Clothing,2,60,120,60,29,Digital Wallet
2024-04-24,4,Product D,Clothing,1,45,45,20,33,Digital Wallet
2024-04-24,7,Product G,Food,4,18,72,32,39,Digital Wallet
2024-04-24,7,Product G,Food,2,18,36,16,23,Credit Card
2024-04-24,5,Product E,Home,3,90,270,120,8,Cash
2024-04-24,3,Product C,Clothing,4,60,240,120,48,Cash
2024-04-24,3,Product C,Clothing,2,60,120,60,39,Credit Card
2024-04-24,5,Product E,Home,3,90,270,120,29,Cash
2024-04-24,1,Product A,Electronics,5,200,1000,400,6,Credit Card
2024-04-24,6,Product F,Home,4,120,480,200,39,Credit Card
2024-04-24,3,Product C,Clothing,2,60,120,60,38,Credit Card
2024-04-24,6,Product F,Home,3,120,360,150,44,Credit Card
2024-04-24,7,Product G,Food,4,18,72,32,15,Credit Card
2024-04-25,2,Product B,Electronics,1,150,150,70,22,Credit Card
2024-04-25,8,Product H,Food,4,10,40,20,47,Digital Wallet
2024-04-25,5,Product E,Home,1,90,90,40,25,Cash
2024-04-25,6,Product F,Home,3,120,360,150,15,Cash
2024-04-25,5,Product E,Home,2,90,180,80,2,Cash
2024-04-25,7,Product G,Food,5,18,90,40,40,Credit Card
2024-04-25,8,Product H,Food,5,10,50,25,15,Cash
2024-04-25,6,Product F,Home,4,120,480,200,16,Cash
2024-04-25,8,Product H,Food,2,10,20,10,20,Digital Wallet
2024-04-26,4,Product D,Clothing,5,45,225,100,29,Digital Wallet
2024-04-26,7,Product G,Food,4,18,72,32,11,Cash
2024-04-26,6,Product F,Home,5,120,600,250,35,Digital Wallet
2024-04-26,6,Product F,Home,4,120,480,200,48,Cash
2024-04-26,6,Product F,Home,2,120,240,100,46,Credit Card
2024-04-26,7,Product G,Food,2,18,36,16,30,Digital Wallet
2024-04-26,2,Product B,Electronics,1,150,150,70,25,Cash
2024-04-26,4,Product D,Clothing,1,45,45,20,21,Digital Wallet
2024-04-26,5,Product E,Home,2,90,180,80,6,Digital Wallet
2024-04-26,4,Product D,Clothing,5,45,225,100,29,Cash
2024-04-26,4,Product D,Clothing,4,45,180,80,10,Credit Card
2024-04-26,2,Product B,Electronics,5,150,750,350,48,Digital Wallet
2024-04-26,8,Product H,Food,2,10,20,10,19,Cash
2024-04-26,5,Product E,Home,4,90,360,160,14,Cash
2024-04-26,3,Product C,Clothing,4,60,240,120,33,Digital Wallet
2024-04-26,4,Product D,Clothing,3,45,135,60,23,Credit Card
2024-04-27,6,Product F,Home,4,120,480,200,48,Digital Wallet
2024-04-27,3,Product C,Clothing,2,60,120,60,19,Digital Wallet
2024-04-27,4,Product D,Clothing,1,45,45,20,26,Credit Card
2024-04-27,4,Product D,Clothing,1,45,45,20,36,Cash
2024-04-27,3,Product C,Clothing,3,60,180,90,12,Digital Wallet
2024-04-27,2,Product B,Electronics,3,150,450,210,7,Cash
2024-04-27,2,Product B,Electronics,2,150,300,140,44,Credit Card
2024-04-27,5,Product E,Home,1,90,90,40,45,Credit Card
2024-04-27,4,Product D,Clothing,3,45,135,60,27,Digital Wallet
2024-04-28,3,Product C,Clothing,4,60,240,120,6,Cash
2024-04-28,8,Product H,Food,1,10,10,5,47,Credit Card
2024-04-28,3,Product C,Clothing,1,60,60,30,3,Cash
2024-04-28,4,Product D,Clothing,2,45,90,40,47,Cash
2024-04-28,6,Product F,Home,5,120,600,250,9,Credit Card
2024-04-28,6,Product F,Home,4,120,480,200,29,Cash
2024-04-28,3,Product C,Clothing,4,60,240,120,48,Digital Wallet
2024-04-28,8,Product H,Food,2,10,20,10,19,Cash
2024-04-28,4,Product D,Clothing,3,45,135,60,31,Digital Wallet
2024-04-28,2,Product B,Electronics,2,150,300,140,48,Digital Wallet
2024-04-28,3,Product C,Clothing,4,60,240,120,7,Digital Wallet
2024-04-28,3,Product C,Clothing,5,60,300,150,12,Cash
2024-04-28,6,Product F,Home,2,120,240,100,46,Digital Wallet
2024-04-28,7,Product G,Food,1,18,18,8,35,Digital Wallet
2024-04-28,3,Product C,Clothing,2,60,120,60,2,Cash
2024-04-29,2,Product B,Electronics,3,150,450,210,28,Credit Card
2024-04-29,1,Product A,Electronics,1,200,200,80,37,Cash
2024-04-29,5,Product E,Home,3,90,270,120,33,Digital Wallet
2024-04-29,2,Product B,Electronics,4,150,600,280,15,Cash
2024-04-29,8,Product H,Food,2,10,20,10,2,Cash
2024-04-29,4,Product D,Clothing,3,45,135,60,4,Cash
2024-04-29,1,Product A,Electronics,5,200,1000,400,11,Digital Wallet
2024-04-29,7,Product G,Food,4,18,72,32,47,Cash
2024-04-29,7,Product G,Food,1,18,18,8,26,Credit Card
2024-04-29,5,Product E,Home,5,90,450,200,5,Credit Card
2024-04-29,4,Product D,Clothing,3,45,135,60,21,Cash
2024-04-29,8,Product H,Food,1,10,10,5,31,Credit Card
2024-04-29,3,Product C,Clothing,5,60,300,150,9,Cash
2024-04-29,5,Product E,Home,1,90,90,40,36,Digital Wallet
2024-04-29,6,Product F,Home,5,120,600,250,6,Credit Card
2024-04-29,3,Product C,Clothing,1,60,60,30,40,Credit Card
2024-04-29,7,Product G,Food,1,18,18,8,42,Digital Wallet
2024-04-30,4,Product D,Clothing,1,45,45,20,42,Digital Wallet
2024-04-30,6,Product F,Home,3,120,360,150,20,Cash
2024-04-30,3,Product C,Clothing,3,60,180,90,48,Cash
2024-04-30,4,Product D,Clothing,3,45,135,60,29,Credit Card
2024-04-30,4,Product D,Clothing,2,45,90,40,50,Credit Card
2024-04-30,3,Product C,Clothing,5,60,300,150,18,Digital Wallet
2024-04-30,2,Product B,Electronics,5,150,750,350,21,Cash
2024-04-30,2,Product B,Electronics,1,150,150,70,4,Digital Wallet
2024-04-30,7,Product G,Food,4,18,72,32,10,Credit Card
2024-04-30,7,Product G,Food,5,18,90,40,41,Digital Wallet
2024-04-30,6,Product F,Home,4,120,480,200,46,Digital Wallet
2024-04-30,5,Product E,Home,4,90,360,160,50,Credit Card
2024-04-30,7,Product G,Food,3,18,54,24,20,Digital Wallet
2024-04-30,2,Product B,Electronics,2,150,300,140,8,Digital Wallet
2024-04-30,2,Product B,Electronics,3,150,450,210,11,Digital Wallet
2024-04-30,4,Product D,Clothing,3,45,135,60,22,Credit Card
2024-04-30,1,Product A,Electronics,3,200,600,240,42,Credit Card
2024-04-30,6,Product F,Home,3,120,360,150,22,Cash
2024-04-30,8,Product H,Food,2,10,20,10,31,Digital Wallet
2024-04-30,1,Product A,Electronics,1,200,200,80,25,Digital Wallet
2024-04-30,2,Product B,Electronics,3,150,450,210,29,Credit Card
2024-05-01,1,Product A,Electronics,2,200,400,160,3,Cash
2024-05-01,6,Product F,Home,2,120,240,100,24,Digital Wallet
2024-05-01,7,Product G,Food,2,18,36,16,31,Credit Card
2024-05-01,8,Product H,Food,3,10,30,15,40,Credit Card
2024-05-01,3,Product C,Clothing,3,60,180,90,15,Credit Card
2024-05-01,8,Product H,Food,5,10,50,25,11,Cash
2024-05-01,1,Product A,Electronics,2,200,400,160,14,Digital Wallet
2024-05-01,8,Product H,Food,3,10,30,15,43,Digital Wallet
2024-05-01,8,Product H,Food,3,10,30,15,41,Credit Card
2024-05-02,8,Product H,Food,1,10,10,5,48,Credit Card
2024-05-02,8,Product H,Food,3,10,30,15,15,Cash
2024-05-02,8,Product H,Food,5,10,50,25,50,Digital Wallet
2024-05-02,6,Product F,Home,1,120,120,50,19,Credit Card
2024-05-02,6,Product F,Home,5,120,600,250,3,Credit Card
2024-05-02,6,Product F,Home,1,120,120,50,45,Credit Card
2024-05-02,1,Product A,Electronics,2,200,400,160,41,Cash
2024-05-02,1,Product A,Electronics,5,200,1000,400,50,Cash
2024-05-02,4,Product D,Clothing,4,45,180,80,46,Credit Card
2024-05-02,6,Product F,Home,5,120,600,250,7,Credit Card
2024-05-02,3,Product C,Clothing,3,60,180,90,47,Cash
2024-05-02,4,Product D,Clothing,5,45,225,100,24,Credit Card
2024-05-02,5,Product E,Home,3,90,270,120,13,Credit Card
2024-05-02,2,Product B,Electronics,5,150,750,350,22,Credit Card
2024-05-02,1,Product A,Electronics,5,200,1000,400,36,Credit Card
2024-05-02,7,Product G,Food,2,18,36,16,43,Digital Wallet
2024-05-02,1,Product A,Electronics,3,200,600,240,15,Cash
2024-05-02,2,Product B,Electronics,4,150,600,280,48,Cash
2024-05-02,8,Product H,Food,5,10,50,25,7,Cash
2024-05-02,8,Product H,Food,5,10,50,25,33,Credit Card
2024-05-02,7,Product G,Food,5,18,90,40,27,Digital Wallet
2024-05-02,6,Product F,Home,2,120,240,100,19,Digital Wallet
2024-05-02,5,Product E,Home,4,90,360,160,39,Cash
2024-05-02,3,Product C,Clothing,4,60,240,120,30,Credit Card
2024-05-02,2,Product B,Electronics,5,150,750,350,25,Cash
2024-05-02,5,Product E,Home,1,90,90,40,44,Digital Wallet
2024-05-02,4,Product D,Clothing,3,45,135,60,18,Cash
2024-05-02,7,Product G,Food,1,18,18,8,38,Credit Card
2024-05-03,8,Product H,Food,2,10,20,10,33,Digital Wallet
2024-05-03,1,Product A,Electronics,5,200,1000,400,21,Credit Card
2024-05-03,2,Product B,Electronics,3,150,450,210,22,Credit Card
2024-05-03,8,Product H,Food,2,10,20,10,6,Credit Card
2024-05-03,2,Product B,Electronics,4,150,600,280,12,Credit Card
2024-05-03,8,Product H,Food,3,10,30,15,25,Digital Wallet
2024-05-03,6,Product F,Home,3,120,360,150,46,Digital Wallet
2024-05-03,8,Product H,Food,1,10,10,5,12,Credit Card
2024-05-03,5,Product E,Home,2,90,180,80,29,Credit Card
2024-05-03,7,Product G,Food,2,18,36,16,11,Credit Card
2024-05-03,1,Product A,Electronics,2,200,400,160,27,Cash
2024-05-03,5,Product E,Home,4,90,360,160,27,Credit Card
2024-05-03,8,Product H,Food,2,10,20,10,9,Digital Wallet
2024-05-03,7,Product G,Food,1,18,18,8,36,Cash
2024-05-03,6,Product F,Home,2,120,240,100,25,Credit Card
2024-05-03,8,Product H,Food,3,10,30,15,49,Digital Wallet
2024-05-03,3,Product C,Clothing,1,60,60,30,19,Cash
2024-05-03,5,Product E,Home,2,90,180,80,21,Cash
2024-05-03,5,Product E,Home,4,90,360,160,17,Credit Card
2024-05-03,5,Product E,Home,4,90,360,160,8,Cash
2024-05-03,1,Product A,Electronics,3,200,600,240,10,Credit Card
2024-05-03,2,Product B,Electronics,4,150,600,280,43,Cash
2024-05-03,8,Product H,Food,2,10,20,10,9,Cash
2024-05-03,1,Product A,Electronics,5,200,1000,400,32,Digital Wallet
2024-05-03,6,Product F,Home,4,120,480,200,6,Digital Wallet
2024-05-03,1,Product A,Electronics,3,200,600,240,26,Digital Wallet
2024-05-03,3,Product C,Clothing,5,60,300,150,50,Digital Wallet
2024-05-03,5,Product E,Home,1,90,90,40,46,Digital Wallet
2024-05-04,2,Product B,Electronics,1,150,150,70,44,Credit Card
2024-05-04,4,Product D,Clothing,4,45,180,80,28,Credit Card
2024-05-04,3,Product C,Clothing,1,60,60,30,9,Digital Wallet
2024-05-04,3,Product C,Clothing,5,60,300,150,29,Cash
2024-05-04,1,Product A,Electronics,5,200,1000,400,31,Credit Card
2024-05-04,4,Product D,Clothing,2,45,90,40,34,Cash
2024-05-04,8,Product H,Food,3,10,30,15,42,Credit Card
2024-05-04,8,Product H,Food,5,10,50,25,26,Cash
2024-05-04,2,Product B,Electronics,1,150,150,70,40,Cash
2024-05-04,4,Product D,Clothing,1,45,45,20,14,Credit Card
2024-05-04,1,Product A,Electronics,5,200,1000,400,42,Credit Card
2024-05-04,2,Product B,Electronics,5,150,750,350,7,Digital Wallet
2024-05-04,8,Product H,Food,4,10,40,20,35,Credit Card
2024-05-04,8,Product H,Food,3,10,30,15,44,Credit Card
2024-05-04,7,Product G,Food,4,18,72,32,21,Cash
2024-05-04,3,Product C,Clothing,3,60,180,90,35,Cash
2024-05-04,1,Product A,Electronics,2,200,400,160,7,Digital Wallet
2024-05-04,5,Product E,Home,5,90,450,200,13,Credit Card
2024-05-04,8,Product H,Food,3,10,30,15,9,Cash
2024-05-04,1,Product A,Electronics,2,200,400,160,17,Cash
2024-05-04,8,Product H,Food,1,10,10,5,44,Digital Wallet
2024-05-04,5,Product E,Home,2,90,180,80,4,Cash
2024-05-04,5,Product E,Home,5,90,450,200,16,Digital Wallet
2024-05-04,2,Product B,Electronics,3,150,450,210,24,Digital Wallet
2024-05-04,8,Product H,Food,2,10,20,10,11,Credit Card
2024-05-04,2,Product B,Electronics,1,150,150,70,19,Credit Card
2024-05-04,6,Product F,Home,3,120,360,150,26,Cash
2024-05-05,4,Product D,Clothing,2,45,90,40,40,Credit Card
2024-05-05,5,Product E,Home,5,90,450,200,28,Credit Card
2024-05-05,3,Product C,Clothing,2,60,120,60,16,Digital Wallet
2024-05-05,6,Product F,Home,4,120,480,200,33,Credit Card
2024-05-05,6,Product F,Home,2,120,240,100,36,Digital Wallet
2024-05-05,8,Product H,Food,3,10,30,15,7,Digital Wallet
2024-05-05,4,Product D,Clothing,4,45,180,80,24,Digital Wallet
2024-05-05,2,Product B,Electronics,1,150,150,70,20,Cash
2024-05-05,4,Product D,Clothing,2,45,90,40,45,Digital Wallet
2024-05-05,6,Product F,Home,2,120,240,100,2,Credit Card
2024-05-05,5,Product E,Home,4,90,360,160,11,Cash
2024-05-05,7,Product G,Food,1,18,18,8,30,Credit Card
2024-05-05,8,Product H,Food,2,10,20,10,35,Digital Wallet
2024-05-05,5,Product E,Home,3,90,270,120,12,Digital Wallet
2024-05-06,7,Product G,Food,5,18,90,40,39,Cash
2024-05-06,1,Product A,Electronics,5,200,1000,400,21,Digital Wallet
2024-05-06,6,Product F,Home,1,120,120,50,39,Credit Card
2024-05-06,6,Product F,Home,2,120,240,100,46,Credit Card
2024-05-06,7,Product G,Food,4,18,72,32,46,Cash
2024-05-06,1,Product A,Electronics,3,200,600,240,13,Credit Card
2024-05-06,6,Product F,Home,3,120,360,150,26,Cash
2024-05-06,7,Product G,Food,5,18,90,40,14,Credit Card
2024-05-06,2,Product B,Electronics,3,150,450,210,46,Digital Wallet
2024-05-06,8,Product H,Food,4,10,40,20,38,Digital Wallet
2024-05-06,7,Product G,Food,1,18,18,8,34,Credit Card
2024-05-06,7,Product G,Food,1,18,18,8,4,Credit Card
2024-05-06,3,Product C,Clothing,4,60,240,120,28,Credit Card
2024-05-06,4,Product D,Clothing,5,45,225,100,49,Cash
2024-05-06,3,Product C,Clothing,5,60,300,150,29,Digital Wallet
2024-05-06,1,Product A,Electronics,3,200,600,240,40,Cash
2024-05-06,7,Product G,Food,5,18,90,40,36,Cash
2024-05-07,4,Product D,Clothing,5,45,225,100,14,Cash
2024-05-07,8,Product H,Food,4,10,40,20,45,Digital Wallet
2024-05-07,4,Product D,Clothing,2,45,90,40,49,Credit Card
2024-05-07,6,Product F,Home,2,120,240,100,30,Cash
2024-05-07,2,Product B,Electronics,5,150,750,350,49,Credit Card
2024-05-07,3,Product C,Clothing,3,60,180,90,20,Credit Card
2024-05-07,2,Product B,Electronics,3,150,450,210,45,Credit Card
2024-05-07,6,Product F,Home,5,120,600,250,22,Credit Card
2024-05-07,7,Product G,Food,1,18,18,8,19,Cash
2024-05-07,5,Product E,Home,1,90,90,40,16,Digital Wallet
2024-05-07,3,Product C,Clothing,5,60,300,150,33,Digital Wallet
2024-05-07,5,Product E,Home,3,90,270,120,19,Credit Card
2024-05-07,8,Product H,Food,2,10,20,10,27,Cash
2024-05-07,4,Product D,Clothing,4,45,180,80,7,Digital Wallet
2024-05-07,4,Product D,Clothing,3,45,135,60,48,Digital Wallet
2024-05-07,3,Product C,Clothing,2,60,120,60,42,Credit Card
2024-05-07,2,Product B,Electronics,4,150,600,280,17,Cash
2024-05-07,8,Product H,Food,5,10,50,25,37,Digital Wallet
2024-05-07,6,Product F,Home,2,120,240,100,23,Digital Wallet
2024-05-07,2,Product B,Electronics,4,150,600,280,30,Credit Card
2024-05-07,7,Product G,Food,1,18,18,8,19,Digital Wallet
2024-05-07,2,Product B,Electronics,1,150,150,70,46,Credit Card
2024-05-07,5,Product E,Home,2,90,180,80,49,Credit Card
2024-05-07,7,Product G,Food,5,18,90,40,4,Digital Wallet
2024-05-07,2,Product B,Electronics,1,150,150,70,31,Cash
2024-05-07,1,Product A,Electronics,3,200,600,240,35,Digital Wallet
2024-05-07,6,Product F,Home,2,120,240,100,32,Credit Card
2024-05-07,8,Product H,Food,4,10,40,20,13,Digital Wallet
2024-05-07,6,Product F,Home,3,120,360,150,5,Cash
2024-05-07,2,Product B,Electronics,3,150,450,210,39,Credit Card
2024-05-08,1,Product A,Electronics,2,200,400,160,40,Digital Wallet
2024-05-08,5,Product E,Home,3,90,270,120,30,Digital Wallet
2024-05-08,8,Product H,Food,3,10,30,15,11,Cash
2024-05-08,1,Product A,Electronics,5,200,1000,400,36,Credit Card
2024-05-08,4,Product D,Clothing,3,45,135,60,34,Credit Card
2024-05-08,3,Product C,Clothing,4,60,240,120,23,Digital Wallet
2024-05-08,1,Product A,Electronics,1,200,200,80,32,Cash
2024-05-08,5,Product E,Home,3,90,270,120,38,Credit Card
2024-05-08,2,Product B,Electronics,1,150,150,70,42,Digital Wallet
2024-05-09,1,Product A,Electronics,3,200,600,240,43,Cash
2024-05-09,1,Product A,Electronics,2,200,400,160,13,Digital Wallet
2024-05-09,1,Product A,Electronics,1,200,200,80,30,Credit Card
2024-05-09,1,Product A,Electronics,1,200,200,80,21,Credit Card
2024-05-09,7,Product G,Food,2,18,36,16,36,Digital Wallet
2024-05-09,4,Product D,Clothing,1,45,45,20,41,Cash
2024-05-09,7,Product G,Food,4,18,72,32,21,Credit Card
2024-05-09,1,Product A,Electronics,5,200,1000,400,21,Cash
2024-05-09,5,Product E,Home,2,90,180,80,43,Cash
2024-05-09,1,Product A,Electronics,1,200,200,80,49,Credit Card
2024-05-09,7,Product G,Food,1,18,18,8,25,Cash
2024-05-09,2,Product B,Electronics,2,150,300,140,20,Cash
2024-05-09,6,Product F,Home,5,120,600,250,14,Cash
2024-05-09,2,Product B,Electronics,2,150,300,140,19,Credit Card
2024-05-09,4,Product D,Clothing,4,45,180,80,24,Digital Wallet
2024-05-09,3,Product C,Clothing,4,60,240,120,24,Cash
2024-05-09,6,Product F,Home,1,120,120,50,24,Digital Wallet
2024-05-09,4,Product D,Clothing,4,45,180,80,48,Cash
2024-05-09,8,Product H,Food,2,10,20,10,33,Digital Wallet
2024-05-09,3,Product C,Clothing,3,60,180,90,5,Digital Wallet
2024-05-09,2,Product B,Electronics,5,150,750,350,33,Credit Card
2024-05-09,3,Product C,Clothing,1,60,60,30,11,Digital Wallet
2024-05-09,6,Product F,Home,2,120,240,100,42,Digital Wallet
2024-05-09,5,Product E,Home,4,90,360,160,28,Digital Wallet
2024-05-09,6,Product F,Home,3,120,360,150,13,Digital Wallet
2024-05-09,7,Product G,Food,5,18,90,40,11,Digital Wallet
2024-05-09,1,Product A,Electronics,3,200,600,240,9,Cash
2024-05-09,7,Product G,Food,3,18,54,24,38,Credit Card
2024-05-09,5,Product E,Home,3,90,270,120,9,Cash
2024-05-10,3,Product C,Clothing,5,60,300,150,44,Credit Card
2024-05-10,1,Product A,Electronics,4,200,800,320,36,Credit Card
2024-05-10,5,Product E,Home,2,90,180,80,21,Cash
2024-05-10,4,Product D,Clothing,5,45,225,100,50,Digital Wallet
2024-05-10,4,Product D,Clothing,1,45,45,20,32,Digital Wallet
2024-05-10,6,Product F,Home,2,120,240,100,34,Credit Card
